blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""511610310003""","""Roanoke, VA""",1.00,801.00,336.00,2934.49,46,55,42,20,25,18,26,30,24,8.92,1.02,1.91,2,2,21420,20983,22297,1,1,1,14544,13546,15040,11414,10479,11782,3124,3061,3252,6,6,6,7,7,7,1.9,3.8,0.56,0.11,4871,76,5724,82,82,44,1764,956,1079,670,70,30
"""511610306001""","""Roanoke, VA""",1.00,3989.00,1285.00,5469.76,73,88,66,43,54,39,29,34,27,11.51,2.70,2.16,2,2,24389,24006,25273,1,1,1,16495,15415,17054,12931,11906,13361,3557,3502,3686,7,7,7,7,7,8,0.8,3.0,0.58,0.23,5938,99,5519,84,103,51,2144,2051,2106,1382,93,7
"""511610308012""","""Roanoke, VA""",1.00,2071.00,1127.00,134.65,39,47,36,21,26,19,19,22,17,5.42,45.36,1.42,1,1,13979,13679,14524,2,3,2,10559,9762,10875,8493,7737,8730,2039,1995,2118,27,29,27,30,32,30,8.9,6.2,9.10,8.37,14352,8,20135,79,10,250,964,978,1027,967,19,81
"""511610307024""","""Roanoke, VA""",1.00,1121.00,682.00,308.36,45,54,41,26,32,23,19,22,18,5.18,11.46,1.45,1,2,14343,13854,15044,1,1,1,10798,9965,11190,8696,7934,8986,2092,2021,2194,10,10,10,11,11,11,7.7,5.9,4.25,2.21,13240,36,13533,80,9,176,910,1223,1123,1270,35,65
"""511610307012""","""Roanoke, VA""",1.00,1670.00,679.00,373.48,54,66,50,30,38,27,24,28,23,7.69,13.97,1.86,2,2,17835,17497,18575,1,1,1,13728,12730,14265,11115,10166,11544,2601,2552,2709,12,12,12,13,13,14,3.1,5.4,2.04,1.82,10955,92,11075,80,18,137,1159,1424,1378,1688,87,13
"""511610305002""","""Roanoke, VA""",1.00,1771.00,426.00,11787.79,55,66,51,29,36,26,26,31,25,8.67,0.31,2.00,2,2,20419,19979,21438,0,0,0,14957,13816,15599,11974,10896,12467,2978,2915,3126,5,5,5,5,5,6,1.7,2.0,0.22,0.04,3290,90,4061,85,62,24,1826,1348,1515,,89,11
"""511610302042""","""Roanoke, VA""",1.00,2244.00,867.00,360.64,44,53,40,23,28,20,21,24,20,6.19,14.88,1.63,2,2,15182,14960,15802,2,2,2,11961,11033,12447,9726,8829,10121,2214,2182,2305,21,22,21,23,24,23,6.1,5.7,5.71,2.40,12726,66,18833,80,9,168,893,1067,1138,953,66,34
"""511610308022""","""Roanoke, VA""",1.00,1967.00,648.00,401.14,56,68,52,30,37,27,27,31,25,9.68,15.64,2.01,2,2,20565,20205,21320,1,1,1,15040,14038,15548,12031,11081,12428,2999,2947,3109,10,10,11,11,11,12,2.7,4.6,1.80,1.62,9930,87,11131,81,31,137,1355,1407,1478,800,90,10
"""511610311012""","""Roanoke, VA""",1.00,1843.00,875.00,401.96,37,45,34,17,21,15,20,23,19,5.85,12.73,1.52,1,2,15148,14972,15747,2,2,2,11305,10432,11728,9076,8227,9411,2209,2184,2296,20,21,21,22,24,23,7.0,6.3,2.47,2.18,10863,38,13715,79,17,156,1031,810,1086,637,45,55
"""511610312012""","""Roanoke, VA""",1.00,2372.00,901.00,1447.16,53,64,48,27,33,24,26,31,24,9.00,5.60,1.98,2,2,20590,20187,21377,1,1,1,14854,13851,15357,11843,10898,12231,3003,2945,3117,8,8,8,9,8,9,2.4,4.4,1.68,0.62,7298,90,7406,82,31,63,1752,1259,1247,1312,83,17
"""511610307011""","""Roanoke, VA""",1.00,1363.00,477.00,577.69,56,68,51,31,39,28,24,28,23,8.45,6.98,1.84,2,2,18753,18625,19371,2,2,2,13759,12766,14269,11007,10031,11426,2735,2717,2825,17,18,18,19,19,20,4.8,4.7,3.11,0.83,9451,71,11333,81,14,150,804,1485,1595,797,87,13
"""511610303002""","""Roanoke, VA""",1.00,900.00,400.00,3256.01,45,54,41,24,30,22,21,24,19,5.02,0.62,1.59,2,2,14783,14299,15678,0,0,0,11696,10720,12213,9536,8630,9922,2156,2086,2286,4,4,4,5,5,5,6.0,2.5,3.73,0.12,3304,48,5572,84,19,68,1227,1129,1220,1030,58,42
"""511610301002""","""Roanoke, VA""",1.00,1243.00,447.00,16222.56,54,65,50,23,29,21,31,36,29,12.28,0.34,2.25,2,2,27262,26827,28266,0,0,0,17429,16344,17975,13449,12426,13848,3976,3914,4122,4,4,5,5,4,5,0.3,1.9,0.10,0.03,3001,97,3033,85,203,18,2494,1105,1118,974,92,8
"""511610310002""","""Roanoke, VA""",1.00,1276.00,555.00,2435.10,55,67,50,27,33,24,28,33,26,10.38,2.37,2.05,2,2,25713,26539,26156,1,1,1,16039,15136,16525,12282,11258,12703,3750,3872,3814,7,7,8,8,8,9,1.4,4.2,0.90,0.23,5651,95,6390,82,68,54,1898,1255,1336,721,89,11
"""511610310001""","""Roanoke, VA""",1.00,1541.00,610.00,4800.44,51,61,47,24,31,22,26,31,25,9.36,1.19,1.97,2,2,21789,21921,22457,1,1,1,14996,13955,15563,11806,10745,12275,3178,3198,3275,13,12,13,14,14,14,1.9,4.3,0.24,0.13,6232,80,6823,82,69,40,2242,1155,1169,825,96,4
"""510030104022""","""Charlottesville, VA""",1.00,2205.00,1013.00,5412.91,61,74,70,37,47,43,24,28,26,9.28,1.74,2.21,2,2,22696,22336,23143,0,0,0,17177,16020,16534,13865,12762,13159,3311,3257,3375,0,0,0,0,0,0,0.9,1.5,0.54,0.19,3686,97,4299,86,97,36,2860,2268,2426,,94,6
"""510030104021""","""Charlottesville, VA""",1.00,795.00,361.00,6644.11,44,54,50,22,27,25,23,27,25,9.17,0.50,2.12,2,2,22654,22566,23164,1,1,1,16589,15547,15970,13283,12256,12591,3305,3291,3378,1,1,1,0,0,0,1.1,3.4,0.19,0.05,3770,94,5778,83,94,29,2841,1305,1344,1120,84,16
"""510030103004""","""Charlottesville, VA""",1.00,1715.00,589.00,304.85,49,60,56,28,34,32,21,25,24,9.27,17.91,2.00,2,2,20577,20187,20767,1,1,1,15578,14673,14985,12576,11728,11956,3002,2944,3029,0,0,0,0,0,0,4.8,4.6,2.07,1.93,6261,72,9241,81,15,134,1002,1668,1736,1417,79,21
"""510030113022""","""Charlottesville, VA""",1.00,1573.00,380.00,384.08,18,21,20,0,0,0,18,21,20,7.59,7.51,1.70,2,2,16291,15984,16463,3,3,3,13060,12215,12492,10682,9883,10089,2377,2331,2401,2,2,2,1,1,1,7.9,5.8,2.24,0.99,9553,22,13712,80,17,118,1043,0,,,50,50
"""510030109031""","""Charlottesville, VA""",1.00,1375.00,10.00,93.95,11,12,12,0,0,0,11,12,12,,,1.01,1,1,9288,9026,9462,6,6,6,7685,7062,7282,6326,5742,5898,1355,1316,1380,4,4,4,1,1,1,9.1,8.5,0.00,0.11,14722,0,30771,76,23,,1259,0,,,0,100
"""510030110004""","""Charlottesville, VA""",1.00,1557.00,570.00,6314.75,75,91,85,50,62,58,25,29,27,11.58,1.05,2.25,2,2,25698,25374,26056,0,0,0,17877,16877,17251,14128,13177,13451,3749,3700,3800,0,0,0,0,0,0,0.6,3.1,0.28,0.09,3476,98,4073,83,129,28,2534,3028,3424,,89,11
"""510030113021""","""Charlottesville, VA""",1.00,3363.00,1322.00,351.61,43,52,48,26,32,30,17,20,19,6.42,24.13,1.60,2,2,15358,15036,15473,2,3,3,12293,11525,11726,10051,9331,9468,2241,2193,2256,2,2,2,0,0,0,8.8,6.5,6.54,3.76,10336,7,15775,79,12,162,1014,1560,1287,1603,17,83
"""510030111004""","""Charlottesville, VA""",1.00,2707.00,1191.00,1115.81,56,68,63,36,44,41,20,23,22,8.21,8.76,1.87,2,2,19595,19134,19810,0,0,0,14586,13634,13994,11727,10843,11105,2859,2790,2889,0,0,0,0,0,0,5.9,2.6,2.47,1.07,4075,50,3363,84,20,99,1056,2156,2505,1428,71,29
"""510030113031""","""Charlottesville, VA""",1.00,2218.00,694.00,617.99,46,56,53,26,33,30,20,24,22,7.33,8.23,1.95,2,2,16962,16841,17291,3,3,3,14698,13743,14117,12222,11285,11593,2475,2456,2522,2,2,2,1,1,1,2.9,7.0,2.01,1.12,11892,75,18021,79,39,78,1813,1577,1575,1587,85,15
"""510030108003""","""Charlottesville, VA""",1.00,1692.00,707.00,127.99,40,48,45,23,29,27,17,20,19,5.97,32.98,1.62,2,2,14384,14162,14567,3,3,3,12260,11481,11723,10160,9414,9597,2098,2065,2124,2,2,2,1,1,1,8.2,8.1,6.82,5.52,13381,27,26697,77,10,254,926,1388,1605,1250,45,55
"""510030107003""","""Charlottesville, VA""",1.00,2870.00,1219.00,268.76,33,40,37,18,23,21,15,17,16,4.86,22.03,1.40,1,1,12441,12203,12599,4,4,4,10614,9887,10111,8797,8105,8271,1815,1780,1837,2,2,2,1,1,1,8.7,8.2,13.66,4.54,13795,7,36023,77,17,183,1098,1118,1231,1100,28,72
"""510030114004""","""Charlottesville, VA""",1.00,1234.00,451.00,24394.47,46,55,52,21,26,24,25,29,27,11.71,0.22,2.22,2,2,26970,26541,27378,0,0,0,17898,16833,17258,13963,12962,13265,3935,3871,3993,0,0,0,0,0,0,0.4,1.6,0.10,0.02,2156,91,2057,86,216,10,3254,1283,1292,1250,80,20
"""510030112021""","""Charlottesville, VA""",1.00,2816.00,1046.00,13704.23,59,72,68,36,45,41,24,28,26,10.42,0.80,2.20,2,2,23456,23246,23907,1,1,1,17209,16104,16567,13787,12713,13080,3422,3390,3486,1,1,1,0,0,0,1.0,2.3,0.52,0.08,4016,91,4990,84,112,22,1966,2163,2242,1426,91,9
"""510030103002""","""Charlottesville, VA""",1.00,942.00,420.00,1770.60,46,56,52,25,31,29,21,25,24,8.72,2.07,1.95,2,2,21507,21359,21952,1,1,1,15406,14464,14826,12268,11349,11624,3138,3115,3201,0,0,0,0,0,0,2.5,3.7,0.50,0.24,4724,62,6433,83,89,36,2390,1505,1692,1078,72,28
"""510030102012""","""Charlottesville, VA""",1.00,1795.00,704.00,7597.95,63,77,72,39,49,45,25,29,27,10.99,1.02,2.25,2,2,25637,25409,26142,1,1,1,17863,16787,17236,14123,13081,13423,3740,3705,3812,0,0,0,0,0,0,0.2,3.1,0.21,0.09,3605,98,4511,83,223,30,4015,2351,2388,,99,1
"""510030111002""","""Charlottesville, VA""",1.00,3053.00,1107.00,1522.62,55,68,63,33,42,39,22,26,25,9.84,7.15,2.05,2,2,22047,21623,22334,0,0,0,16105,15087,15488,12889,11934,12231,3216,3153,3257,0,0,0,0,0,0,2.8,2.4,1.14,0.73,4019,75,3477,84,45,72,1664,2017,2160,1430,81,19
"""510030108001""","""Charlottesville, VA""",1.00,990.00,361.00,2237.09,41,50,47,24,30,28,17,20,19,6.97,1.13,1.62,2,2,15860,15796,16236,2,2,2,12462,11645,11936,10147,9340,9567,2314,2304,2368,1,1,1,0,0,0,5.5,7.7,0.78,0.16,8930,34,29502,77,53,64,1805,1448,1491,1403,51,49
"""510030112012""","""Charlottesville, VA""",1.00,1005.00,460.00,11798.36,60,73,68,36,45,42,23,27,26,9.79,0.38,2.14,2,2,24142,23721,24533,0,0,0,16935,15858,16303,13412,12398,12725,3522,3459,3578,0,0,0,0,0,0,1.1,1.8,0.14,0.04,2581,86,2516,85,122,19,2548,2201,2409,1524,80,20
"""510030111005""","""Charlottesville, VA""",1.00,479.00,195.00,1160.27,43,52,49,21,26,24,22,26,25,8.94,1.50,2.08,2,2,21394,21049,21757,0,0,1,16186,15138,15568,13064,12068,12395,3121,3070,3173,0,0,0,0,0,0,3.0,2.4,0.91,0.17,3532,70,3078,84,45,51,1434,1264,1354,,96,4
"""510030101002""","""Charlottesville, VA""",1.00,1307.00,510.00,56193.33,51,62,58,27,33,31,24,28,27,10.55,0.10,2.21,2,2,25541,25200,26106,0,0,0,17624,16471,16987,13897,12796,13179,3726,3675,3807,0,0,0,0,0,0,0.1,1.7,0.04,0.01,2516,95,2630,85,296,9,3587,1617,1931,,87,13
"""510030103003""","""Charlottesville, VA""",1.00,1741.00,581.00,1845.11,41,49,46,20,25,23,21,24,23,9.28,2.92,1.93,2,2,20620,20391,20933,1,1,1,15138,14232,14547,12129,11258,11493,3008,2974,3053,1,1,1,0,0,0,4.3,4.2,0.97,0.31,5378,49,8411,82,49,56,1629,1209,1805,,70,30
"""510030106012""","""Charlottesville, VA""",1.00,3703.00,1292.00,741.99,46,56,52,27,34,32,19,22,21,7.15,12.44,1.79,2,2,16041,15837,16290,2,2,2,13585,12698,13022,11243,10387,10645,2340,2310,2376,1,1,1,0,0,0,4.5,7.3,1.86,1.74,10769,63,29515,78,25,73,1455,1651,1972,1159,62,38
"""510030107002""","""Charlottesville, VA""",1.00,2228.00,962.00,282.19,39,47,44,23,28,26,16,19,18,5.81,19.80,1.56,2,2,14095,13871,14283,3,3,3,11844,11071,11312,9786,9046,9227,2056,2023,2083,2,2,2,1,1,1,8.5,8.0,5.42,3.41,11829,14,34792,77,11,263,782,1370,1337,1396,48,52
"""510030112013""","""Charlottesville, VA""",1.00,1899.00,706.00,29679.68,52,63,59,27,34,31,25,29,28,11.72,0.28,2.26,2,2,26939,26485,27307,0,0,0,18115,17030,17461,14184,13168,13478,3930,3862,3982,0,0,0,0,0,0,0.7,1.0,0.14,0.02,2647,85,2861,86,193,12,3005,1624,1784,1035,83,17
"""510030105001""","""Charlottesville, VA""",1.00,1261.00,500.00,3057.38,45,55,51,24,30,28,21,25,24,9.09,1.49,1.97,2,2,21166,20854,21491,1,1,1,15447,14502,14866,12359,11461,11732,3088,3041,3134,0,0,0,0,0,0,1.4,4.8,0.31,0.16,5333,86,7880,81,87,35,2090,1442,1371,1599,69,31
"""510030110002""","""Charlottesville, VA""",1.00,1254.00,485.00,2395.98,60,73,68,39,49,45,20,24,23,8.42,1.70,1.93,2,2,19308,19063,19633,1,1,1,14899,13984,14334,12081,11203,11470,2817,2780,2863,0,0,1,0,0,0,2.0,6.5,0.78,0.20,6567,84,12115,79,56,41,1949,2377,2401,2313,73,27
"""510030113013""","""Charlottesville, VA""",1.00,1859.00,768.00,19992.07,45,54,51,22,27,25,23,27,26,10.51,0.40,2.09,2,2,25055,24631,25387,0,0,0,16754,15757,16138,13099,12165,12435,3655,3592,3702,0,0,0,0,0,0,0.9,2.4,0.11,0.04,3246,78,3697,84,189,18,3244,1315,1406,1145,69,31
"""510030114001""","""Charlottesville, VA""",1.00,1062.00,406.00,17883.91,43,52,49,19,24,22,24,29,27,11.10,0.25,2.19,2,2,26851,26431,27281,0,0,0,17649,16588,17019,13732,12733,13041,3917,3855,3978,0,0,0,0,0,0,0.2,1.8,0.08,0.02,2187,97,2281,85,263,14,3859,1141,1252,829,76,24
"""510030109021""","""Charlottesville, VA""",1.00,1941.00,413.00,484.93,35,42,39,21,26,24,14,17,16,5.02,4.28,1.36,1,1,12385,12095,12527,5,6,6,10342,9601,9845,8532,7834,8014,1807,1764,1827,3,3,3,1,1,1,8.5,8.4,12.40,0.85,11828,7,26982,76,21,126,1282,1248,2111,1087,21,79
"""510030103001""","""Charlottesville, VA""",1.00,2050.00,801.00,597.02,51,62,58,30,37,34,21,25,24,8.87,11.91,1.98,2,2,20736,20668,21149,1,1,1,15450,14555,14872,12425,11540,11787,3025,3014,3084,0,0,0,0,0,0,4.5,4.4,1.76,1.34,5927,63,8821,82,25,124,1140,1794,1827,1675,78,22
"""510030105003""","""Charlottesville, VA""",1.00,822.00,491.00,818.25,36,44,41,21,26,24,15,18,17,5.13,3.08,1.42,1,1,14232,14075,14512,2,2,2,10965,10212,10457,8888,8158,8340,2076,2053,2116,1,1,1,0,0,0,8.7,7.6,1.76,0.60,9116,3,19071,78,26,58,1584,1258,1347,1217,34,66
"""510030106021""","""Charlottesville, VA""",1.00,2504.00,1037.00,1028.00,46,56,52,27,34,32,19,22,21,7.13,7.19,1.76,2,2,17044,17032,17460,2,2,2,13513,12643,12965,11025,10158,10418,2487,2484,2546,1,1,1,0,0,0,6.1,6.6,1.85,1.01,10724,43,18907,79,24,77,1221,1661,1720,1541,70,30
"""510030108002""","""Charlottesville, VA""",1.00,873.00,432.00,65.66,34,41,38,18,23,21,15,18,17,5.10,33.57,1.47,1,1,13072,12830,13231,3,3,3,11150,10408,10633,9241,8535,8702,1907,1871,1929,2,2,2,1,1,1,8.5,8.0,8.26,6.58,12812,15,28782,77,13,370,802,1118,,1342,25,75
"""510030112022""","""Charlottesville, VA""",1.00,800.00,339.00,9712.36,43,52,49,19,24,22,24,28,27,10.19,0.36,2.20,2,2,24562,24166,24938,0,0,0,17408,16349,16771,13824,12825,13134,3583,3524,3637,0,0,0,0,0,0,1.2,2.0,0.13,0.03,2430,88,2809,85,100,24,2290,1158,1211,819,87,13
"""510030106013""","""Charlottesville, VA""",1.00,1833.00,1034.00,362.27,35,43,40,22,27,25,13,15,15,3.76,10.72,1.28,1,1,11297,11080,11507,3,3,3,9672,8942,9197,8022,7324,7517,1648,1616,1678,2,2,2,1,1,1,8.9,7.9,7.18,2.85,12937,3,34004,77,16,156,1008,1325,1240,1351,32,68
"""510030104011""","""Charlottesville, VA""",1.00,1864.00,841.00,24942.05,54,66,62,30,38,35,24,28,26,10.50,0.35,2.15,2,2,25696,25316,26107,0,0,0,17227,16174,16607,13478,12482,12799,3749,3692,3807,0,0,0,0,0,0,0.2,2.4,0.08,0.03,3498,96,3723,84,242,14,3672,1845,2082,1205,76,24
"""510030110003""","""Charlottesville, VA""",1.00,1421.00,528.00,4105.65,66,80,75,42,53,49,24,28,26,10.71,1.38,2.19,2,2,23833,23511,24240,0,0,1,17198,16132,16572,13721,12703,13037,3477,3429,3535,0,0,0,0,0,0,0.8,2.8,0.19,0.13,3483,97,3943,84,105,42,2834,2551,2842,,91,9
"""510030112011""","""Charlottesville, VA""",1.00,1161.00,408.00,13927.49,48,58,54,23,29,27,25,29,27,11.63,0.34,2.25,2,2,26056,25576,26331,0,0,0,17900,16877,17252,14099,13147,13412,3801,3730,3840,0,0,0,0,0,0,1.4,1.6,0.14,0.03,2775,87,2665,85,95,20,2245,1411,1869,,80,20
"""510030113011""","""Charlottesville, VA""",1.00,1040.00,398.00,1123.15,43,52,49,21,27,25,22,26,24,9.30,3.30,2.03,2,2,21201,20915,21503,1,1,1,15865,14944,15272,12771,11893,12136,3093,3050,3136,0,0,0,0,0,0,2.8,4.5,1.07,0.35,6064,60,9038,82,75,35,1964,1298,1609,,81,19
"""510030102022""","""Charlottesville, VA""",1.00,1988.00,719.00,7320.76,56,68,63,31,39,36,24,29,27,11.38,1.12,2.24,2,2,25508,25251,25927,1,1,1,17783,16765,17161,14062,13083,13380,3721,3682,3781,0,0,0,0,0,0,0.3,3.3,0.14,0.10,4046,96,5734,83,188,38,2655,1886,1920,1444,93,7
"""510030108004""","""Charlottesville, VA""",1.00,1323.00,666.00,122.33,43,53,49,27,34,31,16,19,18,5.21,28.35,1.53,1,2,13639,13484,13896,2,2,2,11570,10791,11057,9578,8823,9029,1990,1966,2027,1,1,1,0,0,0,7.6,7.8,12.50,5.44,11903,31,23652,77,17,183,996,1647,2566,1130,36,64
"""510030108005""","""Charlottesville, VA""",1.00,843.00,529.00,841.65,43,52,49,27,34,31,15,18,17,3.95,2.48,1.51,1,1,12182,12095,12582,2,2,2,11243,10386,10749,9465,8621,8913,1777,1764,1835,1,1,1,0,0,0,5.0,7.6,1.29,0.63,9978,52,17732,78,28,74,1204,1645,2304,1126,54,46
"""510030113012""","""Charlottesville, VA""",1.00,1370.00,496.00,18886.20,46,56,53,23,28,26,24,28,26,10.96,0.29,2.15,2,2,25803,25389,26130,0,0,0,17247,16260,16623,13482,12557,12812,3764,3703,3811,0,0,0,0,0,0,1.0,2.0,0.18,0.03,3349,71,4480,85,245,16,3452,1369,1554,1033,73,27
"""510030109012""","""Charlottesville, VA""",1.00,804.00,92.00,119.26,27,32,30,12,15,14,14,17,16,4.64,3.58,1.39,1,1,12043,11786,12199,5,6,6,10467,9720,9970,8707,7998,8187,1757,1719,1779,3,4,4,1,1,1,8.1,8.5,2.06,0.77,13920,16,28815,76,20,124,1273,750,,896,29,71
"""510030111001""","""Charlottesville, VA""",1.00,1472.00,629.00,2650.94,46,55,52,24,31,28,21,25,23,8.63,2.05,1.96,2,2,20695,20301,21011,0,0,0,15345,14337,14739,12326,11376,11674,3019,2961,3064,0,0,0,0,0,0,3.8,2.5,1.45,0.24,3887,56,3466,84,47,45,1993,1479,1415,1712,81,19
"""510030113032""","""Charlottesville, VA""",1.00,1710.00,839.00,803.67,42,51,47,25,32,29,16,19,18,6.12,6.39,1.52,1,2,15553,15261,15727,2,2,2,11834,11055,11287,9563,8828,8992,2269,2226,2294,1,2,2,0,0,0,8.3,6.2,5.80,1.04,8871,7,14162,80,30,91,1287,1535,1898,1478,17,83
"""510030109032""","""Charlottesville, VA""",1.00,1629.00,138.00,148.22,26,31,29,14,18,16,12,14,13,,,1.16,1,1,9258,8984,9407,7,7,7,8627,7927,8188,7272,6613,6812,1351,1310,1372,4,4,4,1,1,1,7.5,8.7,0.25,0.93,16066,33,36219,75,13,247,951,850,,850,0,100
"""510030113014""","""Charlottesville, VA""",1.00,1520.00,530.00,24583.60,56,69,64,31,39,36,25,30,28,12.81,0.28,2.24,2,2,29048,29042,29682,0,0,0,18282,17339,17679,14044,13104,13351,4238,4235,4329,0,0,0,0,0,0,0.4,1.4,0.06,0.02,2576,85,2696,86,259,12,4423,1882,2207,1111,70,30
"""510030103005""","""Charlottesville, VA""",1.00,2067.00,778.00,1354.28,51,62,58,32,40,37,19,22,21,8.06,4.63,1.76,2,2,18528,18183,18793,1,1,1,13756,12863,13195,11053,10211,10454,2703,2652,2741,0,0,0,0,0,0,5.2,4.6,1.78,0.57,6108,40,9023,81,47,54,1805,1927,2259,1484,61,39
"""510030107001""","""Charlottesville, VA""",1.00,966.00,490.00,236.84,38,46,43,21,26,24,17,20,19,5.12,10.60,1.65,2,2,13846,13663,14111,3,3,3,12386,11517,11851,10364,9523,9791,2020,1992,2058,2,2,2,0,0,0,5.4,7.9,2.65,2.07,11450,60,33838,77,18,165,1002,1281,1300,1254,58,42
"""510030104012""","""Charlottesville, VA""",1.00,1187.00,442.00,18883.27,55,67,63,31,38,36,24,29,27,11.39,0.27,2.23,2,2,25884,25500,26295,0,0,0,17750,16675,17111,13973,12956,13276,3776,3719,3835,0,0,0,0,0,0,0.5,1.9,0.08,0.02,2681,92,2953,85,173,15,2799,1862,2033,1090,86,14
"""510030106022""","""Charlottesville, VA""",1.00,1810.00,796.00,271.70,47,57,53,29,36,34,18,21,20,6.79,19.89,1.68,2,2,16525,16468,16866,2,2,2,12940,12135,12401,10528,9732,9940,2411,2402,2460,1,1,1,0,0,0,7.8,7.2,11.13,2.93,11331,22,18958,78,19,143,1002,1763,1986,1425,62,38
"""510030114003""","""Charlottesville, VA""",1.00,2180.00,715.00,28454.59,43,52,49,19,23,22,25,29,27,12.01,0.30,2.23,2,2,26977,26520,27336,0,0,0,17917,16869,17273,13981,13001,13286,3936,3867,3986,0,0,0,0,0,0,0.7,1.5,0.10,0.03,2315,86,1944,86,176,10,3426,1136,1137,1134,79,21
"""510030102021""","""Charlottesville, VA""",1.00,1113.00,466.00,7002.00,58,71,66,34,43,40,24,28,26,10.01,0.67,2.17,2,2,23626,23395,24046,1,1,1,17091,16083,16481,13643,12671,12974,3447,3412,3507,0,0,0,0,0,0,0.8,4.0,0.15,0.07,4167,92,6843,82,135,36,3469,2085,2184,1000,93,7
"""510030111003""","""Charlottesville, VA""",1.00,576.00,298.00,3945.16,23,27,26,4,5,4,19,22,21,5.60,0.42,1.82,2,2,16517,16192,16955,0,0,0,13813,12781,13240,11403,10420,10767,2410,2361,2473,0,0,0,0,0,0,3.1,2.5,0.13,0.08,3829,59,3211,84,66,41,1972,233,,708,71,29
"""510030110001""","""Charlottesville, VA""",1.00,1254.00,555.00,4452.60,79,97,90,57,72,66,22,25,24,8.33,1.04,2.02,2,2,20117,19879,20556,1,1,1,15634,14600,15042,12699,11700,12044,2935,2899,2998,0,0,0,0,0,0,1.4,4.2,0.79,0.12,4753,86,7353,82,89,46,2001,3482,4001,,88,12
"""510030109011""","""Charlottesville, VA""",1.00,1116.00,616.00,254.35,28,33,31,16,20,18,12,14,13,2.89,7.00,1.16,1,1,8888,8699,9128,3,3,3,8561,7860,8128,7263,6590,6795,1297,1269,1331,2,2,2,1,1,1,9.1,8.1,17.02,2.42,11590,2,22392,77,11,176,939,962,,1237,31,69
"""510030110005""","""Charlottesville, VA""",1.00,1042.00,345.00,1483.92,60,73,68,37,46,43,22,26,25,9.87,2.29,2.11,2,2,21020,20746,21429,1,1,1,16325,15267,15715,13258,12241,12590,3067,3025,3125,0,0,0,0,0,0,1.5,3.5,0.42,0.23,4001,96,5411,83,59,72,1851,2246,2355,,96,4
"""510030114002""","""Charlottesville, VA""",1.00,715.00,314.00,2989.12,42,51,48,21,26,24,22,26,24,9.31,0.98,2.00,2,2,22816,22723,23402,0,0,0,15887,14900,15296,12558,11586,11883,3329,3314,3413,0,0,0,0,0,0,2.8,1.6,1.20,0.11,2047,65,2153,85,64,32,2023,1250,1557,826,68,32
"""510030101003""","""Charlottesville, VA""",1.00,1827.00,725.00,14932.31,61,74,69,38,47,44,23,27,26,10.56,0.51,2.10,2,2,24143,23732,24516,0,0,0,16706,15655,16084,13183,12194,12509,3522,3461,3575,0,0,0,0,0,0,0.9,2.2,0.11,0.05,3308,87,3261,85,142,23,3609,2296,2544,1654,74,26
"""510030105002""","""Charlottesville, VA""",1.00,3409.00,1732.00,2409.67,46,56,52,29,37,34,16,19,18,5.74,4.12,1.55,1,2,14930,14799,15266,2,2,2,11882,11064,11366,9703,8905,9139,2178,2158,2226,1,1,1,0,0,0,6.8,7.5,3.15,0.72,8863,28,18002,78,35,51,1404,1773,2354,1333,48,52
"""510030106011""","""Charlottesville, VA""",1.00,794.00,322.00,541.91,60,73,68,38,47,44,22,26,25,8.35,4.96,2.10,2,2,19646,19580,20031,1,1,1,16017,15066,15423,13150,12210,12500,2866,2855,2921,1,1,1,0,0,0,2.5,5.8,1.22,0.59,7795,95,18135,80,26,68,1623,2279,2479,,92,8
"""510030109022""","""Charlottesville, VA""",1.00,1579.00,0.00,38.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,0.00,0.00,,,,,,,1762,,,,,
"""515102004052""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2781.00,1156.00,57.26,27,34,44,18,23,30,9,11,14,3.12,63.02,1.17,1,1,7988,7889,7622,29,29,30,9505,9301,8632,7318,7111,6460,1165,1151,1111,1022,1039,1061,559,568,580,9.4,9.3,31.90,20.19,57970,1,65927,71,29,88,1450,1575,,1601,8,92
